Год постройки,Парковка,Пассажирский лифт,Санузел,Способ продажи,Двор,Тип дома,Долгота,Цена,Грузовой лифт,Тип комнат,Количество комнат,Метро (минут),В доме,Ремонт,Этаж (текущий),Площадь кухни,Широта,Этажей в доме,Общая площадь,Район,Расстояние до центра,Доля жилой площади,Есть консьерж,Есть мусоропровод,Есть газ,Детская площадка,Спорт площадка,Закрытая территория
1978.0,за шлагбаумом во дворе,2,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",панельный,37.66565,3900000,1,Unknown,0.0,5.0,мусоропровод,требует ремонта,1.0,,55.874314,12.0,13.7,4,0.1278842081572196,,0,1,0,1,1,1
1976.0,Unknown,1,совмещенный,свободная,Unknown,монолитный,37.837965,10000000,0,Unknown,1.0,31.0,Unknown,евро,3.0,5.4,55.780679,9.0,26.1,1,0.22176496086171332,,0,0,0,0,0,0
1976.0,открытая во дворе,1,совмещенный,свободная,детская площадка,панельный,37.603648,4600000,1,Unknown,0.0,13.0,Unknown,требует ремонта,1.0,,55.870607,16.0,11.7,4,0.1156516560754746,,0,0,0,1,0,0
2017.0,подземная,3,совмещенный,свободная,"закрытая территория, детская площадка",монолитный,37.552382,25600000,1,изолированные,2.0,13.0,мусоропровод,евро,18.0,6.0,55.682453,29.0,70.8,0,0.09814871335376714,0.5649717514124294,0,1,0,1,0,1
2014.0,открытая во дворе,0,совмещенный,свободная,Unknown,панельный,37.583634,7270000,0,Unknown,1.0,18.0,Unknown,евро,25.0,10.7,55.530887,25.0,38.5,0,0.2274632865431262,0.37922077922077924,0,0,0,0,0,0
1961.0,открытая во дворе,0,совмещенный,свободная,детская площадка,блочный,37.57139,4550000,0,Unknown,0.0,13.0,газ,требует ремонта,1.0,,55.795783,5.0,13.5,3,0.061106500382530064,,0,0,1,1,0,0
1972.0,открытая во дворе,1,раздельный,альтернативная,Unknown,блочный,37.670277,20980000,0,изолированные,2.0,8.0,Unknown,косметический,2.0,6.6,55.742048,12.0,48.1,5,0.05444248187766282,0.6923076923076922,0,0,0,0,0,0
2021.0,"подземная, открытая во дворе",1,совмещенный,свободная,"детская площадка, спортивная площадка",монолитный,37.65485877777098,5500000,1,Unknown,0.0,25.5,Unknown,требует ремонта,2.0,,55.60335726878041,18.0,25.0,0,0.15692992965867478,,0,0,0,1,1,0
1970.0,открытая во дворе,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.586068,3650000,0,Unknown,0.0,18.0,"мусоропровод, газ",требует ремонта,1.0,,55.61995,9.0,15.6,0,0.1394614266526761,,0,1,1,1,1,0
1972.0,Unknown,1,раздельный,альтернативная,Unknown,панельный,37.722055,15200000,1,изолированные,2.0,13.0,Unknown,требует ремонта,8.0,7.0,55.802786,12.0,48.9,4,0.114536156828307,0.65439672801636,0,0,0,0,0,0
,Unknown,0,совмещенный,свободная,Unknown,кирпичный,37.507655,15000000,0,изолированные,2.0,8.0,Unknown,косметический,1.0,6.0,55.74597,5.0,43.5,3,0.11038356727792747,0.8505747126436781,0,0,0,0,0,0
1977.0,открытая во дворе,0,раздельный,свободная,Unknown,панельный,37.488952,14750000,0,изолированные,2.0,5.0,Unknown,требует ремонта,14.0,11.0,55.627661,16.0,51.0,6,0.1815761857320522,0.5941176470588235,0,0,0,0,0,0
,Unknown,0,раздельный,свободная,Unknown,кирпичный,37.490227,28000000,0,изолированные,2.0,8.0,Unknown,евро,12.0,12.0,55.738637,23.0,86.0,6,0.12852412107461222,0.5465116279069767,0,0,0,0,0,0
,открытая во дворе,0,совмещенный,свободная,Unknown,кирпичный,37.568704,4700000,0,Unknown,0.0,13.0,Unknown,требует ремонта,1.0,,55.797903,5.0,18.2,3,0.06452504494380758,0.8791208791208791,0,0,0,0,0,0
1960.0,открытая во дворе,1,совмещенный,свободная,"детская площадка, спортивная площадка",кирпичный,37.625855,5950000,1,Unknown,0.0,18.0,мусоропровод,косметический,1.0,,55.666696,8.0,21.0,5,0.08948557336800043,0.8571428571428571,0,1,0,1,1,0
2011.0,открытая во дворе,1,совмещенный,свободная,"закрытая территория, детская площадка",панельный,37.471381,14252900,2,Unknown,1.0,13.0,консьерж,дизайнерский,13.0,13.6,55.689065,25.0,42.5,6,0.1607282059440744,0.40235294117647064,1,0,0,1,0,1
2023.0,"подземная, открытая во дворе",1,совмещенный,свободная,"детская площадка, спортивная площадка",монолитный,37.653209,4599000,1,Unknown,0.0,31.0,Unknown,требует ремонта,2.0,,55.603776,20.0,18.5,0,0.1561387122304995,,0,0,0,1,1,0
1970.0,открытая во дворе,1,совмещенный,свободная,"детская площадка, спортивная площадка",панельный,37.586068,4400000,0,Unknown,0.0,18.0,"мусоропровод, газ",требует ремонта,1.0,,55.61995,1.0,19.5,0,0.1394614266526761,,0,1,1,1,1,0
,подземная,1,совмещенный,переуступка,"закрытая территория, детская площадка, спортивная площадка",монолитно-кирпичный,37.57633,7200000,1,Unknown,0.0,25.5,Unknown,Unknown,5.0,,55.60729,23.0,21.5,0,0.1541377079108187,0.46511627906976744,0,0,0,1,1,1
,Unknown,0,совмещенный,свободная,Unknown,монолитный,37.424623,16900000,0,Unknown,1.0,13.0,Unknown,требует ремонта,7.0,16.9,55.65211,10.0,58.4,6,0.2190701682772039,0.4195205479452055,0,0,0,0,0,0
2021.0,подземная,2,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.578648,19500000,2,Unknown,1.0,5.0,консьерж,косметический,10.0,15.0,55.808938,59.0,40.0,3,0.06588554733778744,,1,0,0,1,1,1
1900.0,за шлагбаумом во дворе,0,совмещенный,свободная,"закрытая территория, детская площадка",кирпичный,37.640408,15000000,0,Unknown,0.0,13.0,Unknown,дизайнерский,1.0,,55.740152,4.0,25.0,5,0.027659804193085995,,0,0,0,1,0,1
2009.0,"подземная, открытая во дворе",1,совмещенный,свободная,"детская площадка, спортивная площадка",монолитно-кирпичный,37.50781444907378,15721300,1,Unknown,1.0,13.0,"консьерж, мусоропровод",дизайнерский,11.0,9.1,55.667075096059534,17.0,36.6,6,0.1411558563128713,0.5,1,1,0,1,1,0
1976.0,открытая во дворе,0,раздельный,альтернативная,Unknown,панельный,37.418919,16500000,0,изолированные,3.0,18.0,Unknown,косметический,7.0,10.0,55.835215,10.0,62.2,2,0.21396467462176974,0.7234726688102894,0,0,0,0,0,0
,Unknown,2,Unknown,свободная,Unknown,монолитный,37.638925,26000000,2,изолированные,2.0,13.0,Unknown,требует ремонта,22.0,11.8,55.834729,48.0,61.2,4,0.08175905250184987,0.4640522875816993,0,0,0,0,0,0
2023.0,подземная,2,"совмещенный, раздельный",свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.656829,33990000,2,изолированные,2.0,18.0,консьерж,требует ремонта,11.0,12.0,55.71944,29.0,69.0,5,0.05348798034138185,0.4492753623188406,1,0,0,1,1,1
,Unknown,1,раздельный,альтернативная,"детская площадка, спортивная площадка",панельный,37.730455,11000000,1,Unknown,1.0,13.0,мусоропровод,косметический,2.0,8.3,55.617617,12.0,38.7,5,0.17841186203276552,0.5322997416020672,0,1,0,1,1,0
,Unknown,2,совмещенный,свободная,Unknown,монолитный,37.509361,11790000,1,Unknown,1.0,13.0,Unknown,косметический,2.0,16.1,55.550687,15.0,42.7,0,0.23192029641667813,0.3653395784543325,0,0,0,0,0,0
1972.0,"открытая во дворе, за шлагбаумом во дворе",2,совмещенный,свободная,детская площадка,панельный,37.572594,7200000,2,Unknown,0.0,8.0,"мусоропровод, газ",евро,1.0,,55.778507,14.0,17.5,3,0.050409799493748526,0.8571428571428571,0,1,1,1,0,0
1979.0,открытая во дворе,1,раздельный,свободная,"детская площадка, спортивная площадка",панельный,37.721894,6600000,0,Unknown,1.0,18.0,мусоропровод,косметический,3.0,6.0,55.649728,9.0,32.5,5,0.14875653807479727,0.5815384615384614,0,1,0,1,1,0
2018.0,подземная,1,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.539356,28000000,2,изолированные,3.0,8.0,консьерж,евро,10.0,18.0,55.880631,24.0,93.0,3,0.14732583648838002,,1,0,0,1,1,1
,открытая во дворе,0,совмещенный,свободная,Unknown,кирпичный,37.59812987589012,10800000,0,Unknown,0.0,5.0,Unknown,косметический,2.0,,55.7514608426158,5.0,18.0,3,0.01994778232433354,1.0,0,0,0,0,0,0
1977.0,Unknown,0,"совмещенный, раздельный",свободная,Unknown,панельный,37.654808,3953000,0,изолированные,3.0,13.0,Unknown,косметический,3.0,8.0,55.879445,9.0,59.7,4,0.1291221177374312,0.6549413735343383,0,0,0,0,0,0
2023.0,подземная,3,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.476788,24000000,2,изолированные,2.0,13.0,консьерж,дизайнерский,22.0,18.0,55.696164,41.0,45.0,6,0.15291982160596715,0.35555555555555557,1,0,0,1,1,1
2022.0,подземная,2,совмещенный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.49333384788508,23600000,1,Unknown,1.0,8.0,консьерж,требует ремонта,15.0,17.4,55.70232941447276,28.0,45.3,6,0.13528185420844419,,1,0,0,1,1,1
,Unknown,1,совмещенный,свободная,Unknown,монолитный,37.460098,15990000,1,Unknown,1.0,5.0,мусоропровод,косметический,32.0,8.0,55.809687,34.0,32.0,2,0.16646527798012373,0.565625,0,1,0,0,0,0
2008.0,подземная,2,раздельный,свободная,"закрытая территория, детская площадка, спортивная площадка",монолитный,37.52210835581969,29124740,1,изолированные,2.0,8.0,"консьерж, мусоропровод",дизайнерский,19.0,12.4,55.80870499999364,22.0,83.6,3,0.10916772935527354,0.5287081339712919,1,1,0,1,1,1
1978.0,Unknown,0,Unknown,свободная,Unknown,монолитный,37.616539,19200000,0,изолированные,3.0,8.0,Unknown,косметический,13.0,8.0,55.659201,16.0,64.9,0,0.09660482659784421,,0,0,0,0,0,0
,Unknown,0,Unknown,свободная,Unknown,кирпичный,37.717151,4840000,0,Unknown,0.0,5.0,Unknown,евро,1.0,,55.763675,5.0,16.0,5,0.09986199089743611,0.8125,0,0,0,0,0,0
1955.0,открытая во дворе,0,совмещенный,свободная,детская площадка,кирпичный,37.73366928,4700000,0,Unknown,0.0,5.0,Unknown,требует ремонта,1.0,,55.71099472,5.0,16.7,5,0.12441700396487677,,0,0,0,1,0,0
